address_1,address_2,label,similarity,predicted
"Rua Marechal Gomes Freire de Andrade, 23 A, Peniche, 2520-475","Rua Marechal Gomes Freire de Andrade, 23 A, Peniche",1,0.0,0
"Rua Passos Manuel, 102B, Lisboa, 1150-285","Rua Passos Manuel, 102B, 1150-285",1,0.0,0
"Urbanização José Saramago, LT 15, Reguengos de Monsaraz, 7200-479","urbanização josé saramago, LT 15, Reguengos de Monsaraz",1,0.0,0
"Rua Lazareto, 7, Vila Verde de Ficalho, 7830-649","r lavzareto, 7, Vila Verde de Ficalho",1,0.0,0
"Rua do Relógio de Sol, 13, São João da Madeira, 3700-238","r de relógio do sol, 13, São João da Madeira",1,0.0,0
"Avenida da Liberdade, 36, Almeirim, 2080-013","Avenida da Liberdade, 36, Almeirim",1,0.0,0
"Rua de Arronches, 20, Esperança, 7340-125","r de arronchaes, 20, Esperança",1,0.0,0
"Rua H, 1212, Sines, 7520-309","r h, 1212, Sines, 7520-309",1,0.0,0
"Rua de Lisboa, 47, Figueira dos Cavaleiros, 7900-252","r flisboa de, 47, Figueira dos Cavaleiros",1,0.0,0
"Rua Nova, 4, Almograve, 7630-017","Rua Nova, 4, Almograve",1,0.0,0
"Rua do Rossio, 3, Assumar, 7450-024","rogssio do r, 3, Assumar, 7450-024",1,0.0,0
"Avenida do Escurinho, 16, Évora, 7000-772","av esocurinho do, 16, Évora",1,0.0,0
"Rua Manuel Mourisca, 2, Santo António Cavaleiros, 2660-302","Rua Manuel Mourisca, 2, Santo António Cavaleiros",1,0.0,0
"Rua Passos Manuel, 10, 80A, 1150-260","Rua Passos Manuel, 10, 80A",1,0.0,0
"Rua Eça de Queirós, 2, Portalegre, 7300-016","Rua Eça de Queirós, 2, 7300-016",1,0.0,0
"Rua de Santo António, 49, Vila Real, 5000-607","ra de sant oantónio, 49, Vila Real",1,0.0,0
"Travessa da Liberdade, 23, Arneiro, 6050-452","Travessa da Liberdade, 23, Arneiro",1,0.0,0
"Rua do Progresso, 3, Bairro dos Canaviais, 7005-439","Rua do Progresso, 3, 7005-439",1,0.0,0
"Rua Doutor Sousa Martins, 4, Mem Martins, 2725-461","r doutor sousa mrtins, 4, Mem Martins",1,0.0,0
"Rua Serpa Pinto, 40 A, Almodôvar, 7700-081","pinto serpia ra, 40 A, Almodôvar, 7700-081",1,0.0,0
"Rua do Cemitério Velho, 12, Avis, 7480-133","Rua do Cemitério Velho, 12, Avis",1,0.0,0
"Bairro dos Eucaliptos, 3, Aljustrel, 7600-026","Bairro dos Eucaliptos, 3, 7600-026",1,0.0,0
"Rua Fernando Namora, 34, Montemor-o-Novo, 7050-235","r fernand onamra, 34, Montemor-o-Novo",1,0.0,0
"Rua 5 de Outubro, 32, Aljustrel, 7600-054","Rua 5 de Outubro, 32, 7600-054",1,0.0,0
"Avenida Alonso Gomes, 72, Cabeça Gorda, 7800-631","Avenida Alonso Gomes, 72, Cabeça Gorda",1,0.0,0
"Rua Mae dos Homens, 34, Funchal, 9060-185","Rua Mae dos Homens, 34, 9060-185",1,0.0,0
"Rua Padre António Nascimento Patrício, 159, Santa Luzia, 8800-531","r padre patrício nascimento antónio, 159, Santa Luzia, 8800-531",1,0.0,0
"Rua General Vasco Gonçalves, 25, Beja, 7800-565","Rua General Vasco Gonçalves, 25, Beja",1,0.0,0
"Rua Fernando Namora, 7, Montemor-o-Novo, 7050-235","fernando r namsosra, 7, Montemor-o-Novo, 7050-235",1,0.0,0
"Rua Raúl Luís Rodrigues, 7, Évora, 7005-161","r ralú luís rodrivgues, 7, Évora, 7005-161",1,0.0,0
"Rua Mestre João Serra Lt. D, Zona Industrial, 7300-069","rm estr ejoão d lt. serra, Zona Industrial, 7300-069",1,0.0,0
"Monte Novo da Courela, 39, Nossa Senhora da Graça de Divor, 7000-019","Monte Novo da Courela, 39, Nossa Senhora da Graça de Divor",1,0.0,0
"Rua da Fábrica, 22, Santa Clara-A-Nova, 7700-240","r ad fácbrica, 22, Santa Clara-A-Nova, 7700-240",1,0.0,0
"Beco das Cruzes, 12, Coimbra, 3000-133","beco da scruzes, 12, Coimbra, 3000-133",1,0.0,0
"Avenida dos Bombeiros Voluntários, 20, Borba, 7150-101","dos av bombeirs vodluntários, 20, Borba",1,0.0,0
"Rua do Convento, 40, Nisa, 6050-380","r do covnnto, 40, Nisa, 6050-380",1,0.0,0
"Rua do Oriente, 19, Brinches, 7830-134","Rua do Oriente, 19, 7830-134",1,0.0,0
"Rua da Estação, 2, Mem Martins, 2725-302","da r esteação, 2, Mem Martins",1,0.0,0
"Rua Sebastião Jesus da Palma, 76, Beja, 7800-070","Rua Sebastião Jesus da Palma, 76, Beja",1,0.0,0
"Rua Francisco Emílio Baptista, 24, Moncarapacho, 8700-067","r francisco emílio baptista, 24, Moncarapacho, 8700-067",1,0.0,0
"Vereda Corrego, 11, Câmara de Lobos, 9325-042","Vereda Corrego, 11, 9325-042",1,0.0,0
"Tv Vale, 71, Vila Boa Do Bispo, 4625-636","tv vale, 71, Vila Boa Do Bispo",1,0.0,0
"Rua Caique Bom Sucesso, Olhão, 8700-457","r caique bom sucesso, Olhão",1,0.0,0
"Rua Alfredo Fialho Ferro, 6, Montemor-o-Novo, 7050-148","Rua Alfredo Fialho Ferro, 6, Montemor-o-Novo",1,0.0,0
"Rua Capitão Pais Morais, 18, Nisa, 6050-355","Rua Capitão Pais Morais, 18, Nisa",1,0.0,0
"Rua Frei António Taveira, 9, Coimbra, 3030-040","re frei antónio taveia, 9, Coimbra, 3030-040",1,0.0,0
"Avenida 25 de Abril, 27, Aldeia dos Fernandes, 7700-301","av 25 de abril, 27, Aldeia dos Fernandes",1,0.0,0
"Estrada Sul Betão, 134-B, Olhão, 8700-174","estada sful betão, 134-B, Olhão, 8700-174",1,0.0,0
"Rua do Espírito Santo, 36, Odivelas, 2675-346","r do espíritosanto, 36, Odivelas",1,0.0,0
"Avenida de São Salvador, 618, Grijó, 4415-557","Avenida de São Salvador, 618, Grijó",1,0.0,0
"Lg Capela De Pinheiro, 50, Vila Boa Do Bispo, 4625-644","lg capla dhe pinheiro, 50, Vila Boa Do Bispo",1,0.0,0
"Rua Padre Júlio da Rosa, 97, Praia do Norte, 9900-473","Rua Padre Júlio da Rosa, 97, Praia do Norte",1,0.0,0
"Rua do Rossio, 26, Vila Nova de São Bento, 7830-081","Rua do Rossio, 26, Vila Nova de São Bento",1,0.0,0
"Avenida do Carmo, 40D, Moura, 7860-198","Avenida do Carmo, 40D, 7860-198",1,0.0,0
"Rua Bento de Jesus Caraça, 24, Évora, 7005-549","Rua Bento de Jesus Caraça, 24, Évora",1,0.0,0
"Rua Doutor Fernando Garcia, 38, Setúbal, 2910-492","doutor r fernando garcia, 38, Setúbal, 2910-492",1,0.0,0
"Rua Bento de Jesus Caraça, 22, Évora, 7005-549","r bento jesus de caraça, 22, Évora",1,0.0,0
"Cruz Nova, 169, Castelo Branco, 9900-323","Cruz Nova, 169, Castelo Branco",1,0.0,0
"Rua Amélia Rey Colaço, 4, Odivelas, 2675-543","Rua Amélia Rey Colaço, 4, 2675-543",1,0.0,0
"Rua 8 de Dezembro, Cadoços, 7570-170","r 8 de dezembro, Cadoços",1,0.0,0
"Rua Jacinto Nunes, 22, Lisboa, 1170-189","acinto rj nuns, 22, Lisboa",1,0.0,0
"Rua do Hospital, 10, Safara, 7875-073","r do hspital, 10, Safara, 7875-073",1,0.0,0
"Rua 1º de Maio, 4, Nossa Senhora das Neves, 7800-651","maio 1ºx de r, 4, Nossa Senhora das Neves",1,0.0,0
"Rua da Saldida, 4, Murtosa, 3870-218","Rua da Saldida, 4, 3870-218",1,0.0,0
"Rua Dom Gonçalo da Silveira, 6C, Almeirim, 2080-114","Rua Dom Gonçalo da Silveira, 6C, 2080-114",1,0.0,0
"Rua Luís de Camões, 40, Aljustrel, 7600-107","Rua Luís de Camões, 40, 7600-107",1,0.0,0
"Rua Gomes Jardim, 19, Vila Viçosa, 7160-274","r jardim gomes, 19, Vila Viçosa, 7160-274",1,0.0,0
"Rua das Sete Casinhas, 14, Campinho, 7200-522","r das casinhas seet, 14, Campinho, 7200-522",1,0.0,0
"Largo António Joaquim Júdice 9 r/c, Mexilhoeira da Carregação, Estombar, 8400-147","Largo António Joaquim Júdice 9 r/c, Mexilhoeira da Carregação, 8400-147",1,0.0,0
"Rua José de Sousa Cabral, 9, Viana do Alentejo, 7090-275","r josé de sousa cabral, 9, Viana do Alentejo, 7090-275",1,0.0,0
"Rua das Mimosas, 25, Setúbal, 2910-283","Rua das Mimosas, 25, Setúbal",1,0.0,0
"Avenida da Ria Formosa, 84, Cabanas de Tavira, 8800-591","Avenida da Ria Formosa, 84, Cabanas de Tavira",1,0.0,0
"Rua Dona Maria II, 595, Fradelos, 4760-485","Rua Dona Maria II, 595, 4760-485",1,0.0,0
"Praça Marquês de Pombal, 7, Vila Real de Santo António, 8900","rpaça pomabl de marquês, 7, Vila Real de Santo António, 8900",1,0.0,0
"Rua da Estalagem, 13, Póvoa de São Miguel, 7885-258","r da estalagem, 13, Póvoa de São Miguel",1,0.0,0
"Rua das Olarias, 48, Vidigueira, 7960-246","Rua das Olarias, 48, Vidigueira",1,0.0,0
"Rua da Olaria, 3, Viana do Alentejo, 7090-246","Rua da Olaria, 3, Viana do Alentejo",1,0.0,0
"Rua Rodrigo da Fonseca, 88, Lisboa, 1099-039","r rodrigo da fonseca, 88, Lisboa",1,0.0,0
"Rua José Prego, 13, Caridade, 7200-227","Rua José Prego, 13, Caridade",1,0.0,0
"Rua do Cimo da Rua, 19, Vila Real, 5000-081","Rua do Cimo da Rua, 19, Vila Real",1,0.0,0
"Rua do Mercado, 40, Castelo de Vide, 7320-126","do r mercdo, 40, Castelo de Vide, 7320-126",1,0.0,0
"Rua 8, 365, Espinho","r 8, 365, Espinho",1,0.0,0
"Rua da Fraternidade, 22, Grândola, 7570-208","r da rfaternijdade, 22, Grândola",1,0.0,0
"Estrada Regional, São Pedro de Nordestinho, 9630-250","Estrada Regional, São Pedro de Nordestinho",1,0.0,0
"Rua Infante Santo, 2, Coimbra, 3030-058","r infante snto, 2, Coimbra",1,0.0,0
"Rúa A Guarda, 2, Tui","Rúa A Guarda, 2",1,0.0,0
"Rua Miguel Fernandes, 63, Penedo Gordo, 7800-361","r miguel fernandes, 63, Penedo Gordo",1,0.0,0
"Avenida Gago Coutinho, 33, Montemor-o-Novo, 7050-099","av gago cuinho, 33, Montemor-o-Novo, 7050-099",1,0.0,0
"Rua do Abrigueiro, 11, Azambujeira, 2040-052","do ra ambrigueiro, 11, Azambujeira, 2040-052",1,0.0,0
"Rua dos Montinhos, 6, Vila de Frades, 7960-445","r dos montinhos, 6, Vila de Frades",1,0.0,0
"Rua das Poças Nabiças, 24 A, Usseira, 2510-772","nabiças dasm poçask r, 24 A, Usseira, 2510-772",1,0.0,0
"Rua do Lobito, 83, Ribeirão, 4760-712","do r lobito, 83, Ribeirão",1,0.0,0
"Beco da Sé, São Pedro do Corval, 7200-129","Beco da Sé, 7200-129",1,0.0,0
"Estrada Fontaínhas, 42, Câmara de Lobos, 9300-264","Estrada Fontaínhas, 42, Câmara de Lobos",1,0.0,0
"Rua da Boavista, 40, Ilhas, 7040-113","da ra boavista, 40, Ilhas",1,0.0,0
"Rua Dom Afonso Mendes, 14, Santo Aleixo da Restauração, 7875-179","r dom afonso meneds, 14, Santo Aleixo da Restauração, 7875-179",1,0.0,0
"Rua da Boavista, 33, Sume, 7430-337","Rua da Boavista, 33, 7430-337",1,0.0,0
"Travessa de Santo António, 4, Tavira, 8800-704","travessa de santo antónio, 4, Tavira",1,0.0,0
"Marginal Padre António, 185, Murtosa, 3870-051","Marginal Padre António, 185, 3870-051",1,0.0,0
"Beco das Abobreiras, 15, Urra-Santiago, 7300-583","Beco das Abobreiras, 15, Urra-Santiago",1,0.0,0
"Rua Frederico Perry Vidal, 9, Lisboa, 1900-240","Rua Frederico Perry Vidal, 9, 1900-240",1,0.0,0
"Rua do Vale de Santa Rita, 121, Estoril","r do vale de santa rita, 121, Estoril",1,0.0,0
"Avenida dos Plátanos, 51 A-C, Parede, 2775-352","Avenida dos Plátanos, 51 A-C, Parede",1,0.0,0
"Rua Diogo Cão, 3, Setúbal, 2910-472","diogo ura ão, 3, Setúbal, 2910-472",1,0.0,0
"Avenida da Cerca, 28, Borba, 7150-102","Avenida da Cerca, 28, Borba",1,0.0,0
"Rua da Entrada Norte, 9, Almodôvar, 7700-032","Rua da Entrada Norte, 9, 7700-032",1,0.0,0
"Rua Monte da Rosa, 54, Vila Nova de Milfontes, 7645-223","Rua Monte da Rosa, 54, Vila Nova de Milfontes",1,0.0,0
"Rua de Machede, 15, Évora, 7000-864","Rua de Machede, 15, Évora",1,0.0,0
"Rua 4 de Outubro, 92, Bairro dos Canaviais, 7005-279","Rua 4 de Outubro, 92, Bairro dos Canaviais",1,0.0,0
"Estrada Providencia, 4, Serpa, 7830-323","Estrada Providencia, 4, Serpa",1,0.0,0
"Rua Francisco José O Caturrinho, 58, Grândola, 7570-261","Rua Francisco José O Caturrinho, 58, 7570-261",1,0.0,0
"Rua das Flores, 30, Motrinos, 7200-177","folores ndas r, 30, Motrinos",1,0.0,0
"Rua de Pomares, Santa Lucrécia de Algeriz, 4710-744","Rua de Pomares, 4710-744",1,0.0,0
"Avenida da Igreja, 12, Caldas de São Jorge","av da igreja, 12, Caldas de São Jorge",1,0.0,0
"Rua Direita, 25, Rio de Moinhos, 7595-036","Rua Direita, 25, Rio de Moinhos",1,0.0,0
"Rua Fraga, 932, Várzea Ovelha E Aliviada, 4635-593","Rua Fraga, 932, Várzea Ovelha E Aliviada",1,0.0,0
"Rua 33, 32 A, Ermidas-Sado, 7565-214","r 33, 32 A, Ermidas-Sado, 7565-214",1,0.0,0
"Estrada da Palmeira, 839-G, Luz de Tavira, 8800-116","Estrada da Palmeira, 839-G, 8800-116",1,0.0,0
"Rua das Areias, 26, Torreira, 3870-342","Rua das Areias, 26, Torreira",1,0.0,0
"Bairro Novo, 15, Olhão, 8700-205","bairo nbovo, 15, Olhão, 8700-205",1,0.0,0
"Rua 26 de Janeiro, Castro Marim, 8950-125","ra 26 de janeiro, Castro Marim, 8950-125",1,0.0,0
"Rua de Santo Adrião, 31, São José de São Lázaro e São João do Souto, 4715-213","r e santo adião, 31, São José de São Lázaro e São João do Souto, 4715-213",1,0.0,0
"Rua Doutor Duarte Silva, 68, Vila Nova de Milfontes, 7645-282","Rua Doutor Duarte Silva, 68, Vila Nova de Milfontes",1,0.0,0
"Rua Nossa Senhora de Fátima, 100, Vila Nova de Gaia, 4405-770","r fátima senhora de noss, 100, Vila Nova de Gaia",1,0.0,0
"Rua de Campolide, 64A, Lisboa, 1070-294","r de campolide, 64A, Lisboa, 1070-294",1,0.0,0
"Rua Doutor Martinho de Azevedo Coutinho, 19, Portalegre, 7300-817","r doutor martinho de azevedo coutinho, 19, Portalegre, 7300-817",1,0.0,0
"Rua Aquilino Ribeiro, 35, Montemor-o-Novo, 7050-152","r aquilino ribeiro, 35, Montemor-o-Novo, 7050-152",1,0.0,0
"Rua Mello Mexia, 10, Arraiolos, 7040-067","runa mell mexia, 10, Arraiolos",1,0.0,0
"Estrada Nacional 327 - Quintas do Norte, 303, Torreira, 3870-303","Estrada Nacional 327 - Quintas do Norte, 303, Torreira",1,0.0,0
"Rua Professor Francisco Varela da Costa, 6, Évora, 7005-586","Rua Professor Francisco Varela da Costa, 6, Évora",1,0.0,0
"Rua Henrique Franco, Funchal, 9000-767","r fanco hnerique, Funchal",1,0.0,0
"Rua Doutor Libânio Esquivel, 22, Mourão, 7240-256","Rua Doutor Libânio Esquivel, 22, Mourão",1,0.0,0
"Travessa do Irra, 8, Carregueira, 2140-679","Travessa do Irra, 8, 2140-679",1,0.0,0
"Rua Álvares Cabral, 38, Murtosa, 3870-126","r álvares cabral, 38, Murtosa, 3870-126",1,0.0,0
"Rua Cónego Almeida, 2, Barrancos, 7230-005","r cónego maleida, 2, Barrancos",1,0.0,0
"Rua Tomás da Anunciação, 23, Odivelas, 2675-454","r da tomás anunciação, 23, Odivelas, 2675-454",1,0.0,0
"Beco Vale de Ovelha, 35, Fráguas RMR, 2040-157","beco ale de ovelha, 35, Fráguas RMR, 2040-157",1,0.0,0
"Rua das Curvas, 25, Aldeia da Mata, 7430-022","ra das curvas, 25, Aldeia da Mata, 7430-022",1,0.0,0
"Rua Frei António Chagas, 2, Almeirim, 2080-194;2080-190","Rua Frei António Chagas, 2, Almeirim",1,0.0,0
"Rua de Ferreira Cardoso, 56, Porto, 4300-197","Rua de Ferreira Cardoso, 56, 4300-197",1,0.0,0
"Rua Nova, 13, Serpa, 7830-364","r nova, 13, Serpa",1,0.0,0
"Largo do Espírito Santo, 8, Gáfete, 7430-257","largo do espírito santo, 8, Gáfete",1,0.0,0
"Rua do Escritor Julião Quintinha, 33, Beja, 7800-061","Rua do Escritor Julião Quintinha, 33, 7800-061",1,0.0,0
"Rua Augusto César Oliveira Tavares, 21, Portalegre, 7300-126","oliveira augusto césar r tavares, 21, Portalegre, 7300-126",1,0.0,0
"Rua 8 de Maio de 1928, 5, Setúbal, 2910-002","Rua 8 de Maio de 1928, 5, Setúbal",1,0.0,0
"Rua da Ladeira, 2, Carreiras, 7300-355","Rua da Ladeira, 2, 7300-355",1,0.0,0
"Rua da Padaria, 6A, Zambujeira do Mar, 7630-793","Rua da Padaria, 6A, 7630-793",1,0.0,0
"Rua de São Sebastião, 76, Castro Verde, 7780-153","Rua de São Sebastião, 76, Castro Verde",1,0.0,0
"Rua Mário Luís dos Santos, 1, Figueira Da Foz, 3080-604","r dos luís mráio santos, 1, Figueira Da Foz, 3080-604",1,0.0,0
"Rua de São Julião, Calendário, 4760-384","Rua de São Julião, 4760-384",1,0.0,0
"Rua de Santo António, 27, Almodôvar, 7700-029","Rua de Santo António, 27, 7700-029",1,0.0,0
"Rua Cidade de Porto Alegre, 31, Ponta Delgada, 9500-165","ro cidad porto de alegre, 31, Ponta Delgada",1,0.0,0
"Rua dos Caçadores, 21A, Bairro dos Canaviais, 7005-459","Rua dos Caçadores, 21A, Bairro dos Canaviais",1,0.0,0
"Rua General Humberto Delgado à Horta das Figueiras, 47, Évora, 7005-500","Rua General Humberto Delgado à Horta das Figueiras, 47, Évora",1,0.0,0
"Rua Filipe Santos, 12, Évora, 7005-319","Rua Filipe Santos, 12, Évora",1,0.0,0
"Rua Doutor Arlindo Vicente, 4, Bairro da Liberdade, 7570-245","ra doutor arlindo vicente, 4, Bairro da Liberdade",1,0.0,0
"Rua Cândido dos Reis, 58A, Évora, 7000-582","Rua Cândido dos Reis, 58A, Évora",1,0.0,0
"Rua Doutor Duarte Silva, 71, Vila Nova de Milfontes, 7645-282","Rua Doutor Duarte Silva, 71, 7645-282",1,0.0,0
"Rua Paulo da Gama, 3, Sines, 7520-232","Rua Paulo da Gama, 3, 7520-232",1,0.0,0
"Rua das Forças Armadas, 12, Piçarras, 7080-342","das r forças armadas, 12, Piçarras",1,0.0,0
"Rua 25 de Abril, 1, Porto Covo, 7520-437","Rua 25 de Abril, 1, Porto Covo",1,0.0,0
"Rua das Flores, 4, Santo Aleixo da Restauração, 7875-185","Rua das Flores, 4, Santo Aleixo da Restauração",1,0.0,0
"Rua de Elvas, 53, Campo Maior, 7370-097","Rua de Elvas, 53, Campo Maior",1,0.0,0
"Rua António Andrade, 4A, Lisboa, 1700-044","Rua António Andrade, 4A, Lisboa",1,0.0,0
"Estrada Regional 222 Estrada Da Calheta, 166, Calheta, 9370-750","estrada reginal 222 estrada da calheta, 166, Calheta",1,0.0,0
"Estrada dos Foros, 121, Ponte de Sôr, 7400-123","Estrada dos Foros, 121, Ponte de Sôr",1,0.0,0
"Rua dos Reivais, 12, Foz do Arelho, 2500","Rua dos Reivais, 12, Foz do Arelho",1,0.0,0
"R Covela, 812, Vila Boa De Quires, 4635-694","R Covela, 812, Vila Boa De Quires",1,0.0,0
"Travessa Maloeira, 20, Calheta, 9370-316","Travessa Maloeira, 20, Calheta",1,0.0,0
"Rua Joaquim Maria da Rocha, 30, Évora, 7005-525","r joaquim mariha da rocha, 30, Évora, 7005-525",1,0.0,0
"Rua de Santa Catarina, 12, Évora, 7000-516","Rua de Santa Catarina, 12, Évora",1,0.0,0
"Rua do Poço, 14, Seda, 7440-225","Rua do Poço, 14, Seda",1,0.0,0
"Rua da Cruz, 28, São Bartolomeu do Outeiro, 7220-528","Rua da Cruz, 28, São Bartolomeu do Outeiro",1,0.0,0
"Estrada da Costa do Norte, 14 4, Sines, 7520-136","estrada do costa da norte, 14 4, Sines",1,0.0,0
"Rua do Parreiral, 32, Sousel, 7470-248","Rua do Parreiral, 32, 7470-248",1,0.0,0
"Rua Augusto Rolo, 14A, Cadafaz, 6040-052","r augusto rolo, 14A, Cadafaz",1,0.0,0
"Rua Doutor Manuel Caetano Frazão, 17, Reguengos de Monsaraz, 7200-381","Rua Doutor Manuel Caetano Frazão, 17, Reguengos de Monsaraz",1,0.0,0
"Rua Silvestre Bernardo Lima, 31, Alpiarça, 2090-143","r silvestre bernardo lima, 31, Alpiarça",1,0.0,0
"Rua João Mendonça, Matosinhos, 4464-503","r joão menodnça, Matosinhos",1,0.0,0
"Caminho S Roque, 48, Funchal, 9020-122","s caminho roque, 48, Funchal, 9020-122",1,0.0,0
"Rua da Água Russa, 8, Vila Boim, 7350-501","Rua da Água Russa, 8, 7350-501",1,0.0,0
"Rua Doutor Manuel de Arriaga, 40, Bencatel, 7160-059","Rua Doutor Manuel de Arriaga, 40, Bencatel",1,0.0,0
"Rua Doutor Guerra Junqueiro, 56, Murtosa, 3870-133","r guerra doutor junqueiro, 56, Murtosa, 3870-133",1,0.0,0
"Rua A, 2, Canal Caveira, 7570-107","Rua A, 2, Canal Caveira",1,0.0,0
"Caminho Preces, A, Câmara de Lobos, 9300-133","Caminho Preces, A, Câmara de Lobos",1,0.0,0
"Tv Quinta Do Bairro, 13, Ariz Mcn, 4625-034","tv do quinta bairro, 13, Ariz Mcn, 4625-034",1,0.0,0
"Estrada Corrida, 15, Câmara de Lobos, 9325-137","Estrada Corrida, 15, 9325-137",1,0.0,0
"Rua Borges Carneiro, 15, Coimbra, 3000-079","r borges carneiro, 15, Coimbra",1,0.0,0
"Rua Impasse Dom Afonso II, 46, Castelo Branco, 6000-780","Rua Impasse Dom Afonso II, 46, Castelo Branco",1,0.0,0
"Rua da Restauração, 5, Peniche, 2520-332","Rua da Restauração, 5, Peniche",1,0.0,0
"Estrada Da Circunvalação, 43, Cuba, 7940-194","Estrada Da Circunvalação, 43, Cuba",1,0.0,0
"Praceta Doutor Agostinho Claro Quintiliano, 6, Amareleja, 7885-024","praceta claro agostinho doutor quintiliano, 6, Amareleja, 7885-024",1,0.0,0
"Rua António Jacinto Rosa, São Pedro do Corval, 7200-115","Rua António Jacinto Rosa, 7200-115",1,0.0,0
"Rua do Montinho, 27, Alagoa, 7300-301","Rua do Montinho, 27, 7300-301",1,0.0,0
"Tv Vista Alegre, 28, Alpendurada E Matos, 4575-063","tvv ista alegre, 28, Alpendurada E Matos",1,0.0,0
"Rua Infanta Dona Maria, 50 A, Coimbra, 3030-330","Rua Infanta Dona Maria, 50 A, Coimbra",1,0.0,0
"Praceta Doutor Agostinho Claro Quintiliano, 11B, Amareleja, 7885-024","Praceta Doutor Agostinho Claro Quintiliano, 11B, Amareleja",1,0.0,0
"Rua Cândido dos Reis, 17, Almada, 2800-270","Rua Cândido dos Reis, 17, 2800-270",1,0.0,0
"R Nsa Sra Da Conceição, 343, Paredes De Viadores, 4630-603","r nsa sra dac onceiyção, 343, Paredes De Viadores",1,0.0,0
"Rua da Casinha Norte, 32, Évora, 7005-352","Rua da Casinha Norte, 32, Évora",1,0.0,0
"Rua General Humberto Delgado, 7, Grândola, 7570-263","r eneral humerto delgado, 7, Grândola, 7570-263",1,0.0,0
"Rua Francisco Boasinha, 6, Valverde, 7000-093","bboasinha francisoco r, 6, Valverde, 7000-093",1,0.0,0
"R Froia, Paços De Gaiolo, 4625-230","r froia, Paços De Gaiolo",1,0.0,0
"Bairro Espírito Santo, 42, Câmara de Lobos, 9300-051","bairro sepíriot santo, 42, Câmara de Lobos, 9300-051",1,0.0,0
"Avenida Dom João II, 141, Nogueiró e Tenões, 4715-405","av dom joãho ii, 141, Nogueiró e Tenões, 4715-405",1,0.0,0
"Rua Marquêses de Fronteira, 14, Torre das Vargens, 7400-404","ra fronteira de marquêszes, 14, Torre das Vargens, 7400-404",1,0.0,0
"Rua Capitão Manuel Baptista Marçal, 2, Santa Luzia, 8800-545","r capião amnuel baptista marçal, 2, Santa Luzia",1,0.0,0
"Praça do Brasil, Chaves, 5400-123","Praça do Brasil, Chaves",1,0.0,0
"Rua Vale da Vinha, 32, Pinheiro Grande, 2140-313","r vale da vinha, 32, Pinheiro Grande",1,0.0,0
"Largo da Falésia, 2, Peniche, 2520-346","falésia da largo, 2, Peniche, 2520-346",1,0.0,0
"Rua Nova, 11, Almeirim, 7780-101","Rua Nova, 11, Almeirim",1,0.0,0
"Rua Francisco Sassú, 21, Murtosa, 3870-280","r francisco sassú, 21, Murtosa, 3870-280",1,0.0,0
"Rua Dr. Sousa Martins, 13, Vila Real de Santo António, 8900","Rua Dr. Sousa Martins, 13, Vila Real de Santo António",1,0.0,0
"Rua do Capelo, 3, Olhão, 8700-154","r do capelo, 3, Olhão",1,0.0,0
"Rua do Cavaco, 90, Maia, 4470-263","Rua do Cavaco, 90, 4470-263",1,0.0,0
"Rua do Moinho, Casal do Amaro, 2460","ado ru moinho, Casal do Amaro",1,0.0,0
"Rua da Atalaia, 7, Feteira, 9900-361","Rua da Atalaia, 7, 9900-361",1,0.0,0
"Rua Diamantino Velez Casaca, 8, Monte da Pedra, 7430-323","velez diamantino r casaca, 8, Monte da Pedra, 7430-323",1,0.0,0
"Rua da Bola, 5, Alter do Chão, 7440-036","Rua da Bola, 5, Alter do Chão",1,0.0,0
"Rua da Vendinha, 2, Évora, 7005-374","Rua da Vendinha, 2, Évora",1,0.0,0
"Rua Casimiro Gonçalves, 9, Castelo Branco, 9900-323","Rua Casimiro Gonçalves, 9, Castelo Branco",1,0.0,0
"Rua Salgueiro Maia, 27, Campo Maior, 7370-124","salgueiro r maia, 27, Campo Maior",1,0.0,0
"Alameda das Tílias, 2, Setúbal, 2910-603","Alameda das Tílias, 2, Setúbal",1,0.0,0
"Rua da Fonte, 21, Monte Claro, 6050-474","Rua da Fonte, 21, 6050-474",1,0.0,0
"Tv Campos, 31, Santo Isidoro Mcn, 4635-291","Tv Campos, 31, Santo Isidoro Mcn",1,0.0,0
"Rua de Faro, 10, Olhão, 8700-481","r faro de, 10, Olhão, 8700-481",1,0.0,0
"Avenida dos Irmãos Rui e Garcia Lopes, Nave 12, Chaves, 5400-310","irmãos dos av rui e garcia lopes, Nave 12, Chaves",1,0.0,0
"Rua Jorge Vieira, 25, Beja, 7800-048","Rua Jorge Vieira, 25, 7800-048",1,0.0,0
"Rua 5 De Outubro, 118, Funchal, 9000-216","ru 5 de outubro, 118, Funchal, 9000-216",1,0.0,0
"Rua Engenheiro Luis Guinafo Ferronha, 4, Amareleja, 7885-061","ferronha ngenheiroluis guinafo r, 4, Amareleja, 7885-061",1,0.0,0
"Rua Dona Maria das Dores Tavares de Sousa, 63, Murtosa, 3870-164","r dona maria das dorestavares d sousa, 63, Murtosa, 3870-164",1,0.0,0
"Travessa da Escola, 12, Monte do Trigo, 7220-242","trzavessa da escola, 12, Monte do Trigo",1,0.0,0
"Rua do Norte, 10, Mourão, 7240-249","r do norjqte, 10, Mourão, 7240-249",1,0.0,0
"Rua do Ribeirinho, 50, Machico, 9200-102","Rua do Ribeirinho, 50, 9200-102",1,0.0,0
