address_1,address_2,label,similarity,predicted
"Cc Remonde, 4, Magrelos, 4625-172","R Remonde, 27, Magrelos, 4625-173",0,1.0,1
"Beco Largo, 1, Alqueva, 7220-024","Largo da Igreja, 12, Alqueva, 7220-014",0,0.5,1
"Rua Vinheiros De Cima, Soalhães, 4630-776","Rua Vinheiros, 930, Soalhães, 4630-776",0,0.6666666666666666,1
"Rua Manuel de Oliveira, 4, Olhão, 8700-453","Rua Manuel de Oliveira, 6, Palhaça",0,0.5,1
"Rua de João Saraiva, 5, Lisboa, 1700-248","Rua João Saraiva, 15, Lisboa, 1700-007",0,1.0,1
"Rua Nova do Arruamento, 80, São João da Madeira, 3700-199","Rua da Madeira, 550, São João da Madeira, 3700-176",0,0.6,1
"Avenida de República, 156, Olhão, 8700-310","Avenida da República, 48, Olhão, 8700-002",0,1.0,1
"Estrada Militar de Valejas, 3, Amadora, 2720-802","Estrada Militar, 82A, Amadora, 2720-797",0,0.6666666666666666,1
"Avenida António Henriques, 267, São João da Madeira, 3700-040","Avenida António Henriques, 267, 3700-040",1,0.4,0
"Rua Padre Francisco, Lisboa, 1350-223","Rua Padre Francisco Álvares, 16, Lisboa, 1500-478",0,0.6666666666666666,1
"Rua Alexandré Herculano, 8 A, Aljustrel, 7600-058","Rua Alexandre Herculano, 29, Aljustrel, 7600-058",0,1.0,1
"Cam Tapada Burras, 50, Alpendurada E Matos, 4575-070","Cam Tapada Das Burras, 12, Alpendurada E Matos, 4575-070",0,1.0,1
"Alcarcova de Cima, 10, Évora, 7000-661","Alcárcova de Cima, 3, Évora, 7000-842",0,1.0,1
"Rua António Jose De Almeida, 10, Pedrogão, 7960-031","Rua António José de Almeida, 4, Pedrogão, 7960-031",0,1.0,1
"Rua da Capela, 1, Bicos, 7630-711","r da capnela, 1, Bicos",1,0.3333333333333333,0
"Rua 1º de Maio, 22, Frade de Cima, 2090-217","Rua 1º de Maio, 22, 2090-217",1,0.3333333333333333,0
"Bairro Social das Forças Armadas, Almada, 2810-001","Bairro Social das Forças Armadas, Laranjeiro, 2810-435 Almada",0,0.8333333333333334,1
"Rua da Trindade, 115, Porto, 4000-541","Praça da Trindade, 146, Porto, 4000-235",0,1.0,1
"Avenida Europa, 473, Aveiro, 3800-228","Avenida da Europa, 458, Aveiro, 3800-034",0,1.0,1
"Travessa do Largo 25 de Abril, 7, Vale de Maceiras, 7460-207","Largo 25 de Abril, 9, Vale de Maceiras, 7460-202",0,0.75,1
"Rua da Esteva, 7, Castro Verde, 7780-159","Rua da Esteva, 7, 7780-159",1,0.3333333333333333,0
"Loteam Merelhe, Folhada, 4635-212","R Merelhe, 1105, Folhada, 4635-212",0,0.6666666666666666,1
"Rua de Nossa Senhora do Carmo, 106, Jesufrei, 4770-160","Rua de Nossa Senhora do Carmo, Fajã Grande, 9960-060",0,0.5,1
"Rua Portela de Cima, 4, Ermelo, 4880-125","Rua Portela de Cima, 71, Ribeirão, 4760-721",0,0.5,1
"Largo dos Pescadores,, Sines, 7520-154","Bairro dos Pescadores, 14, Sines, 7520-116",0,0.6666666666666666,1
"Rua de Abril e dos Cravos, 3, Bairro dos Canaviais, 7005-387","Rua de Abril, 17, Bairro dos Canaviais, 7005-387",0,0.75,1
"Rua de Miróbrica, 27, Santiago do Cacém, 7540-109","Rua de Miróbrica, 27, 7540-109",1,0.3333333333333333,0
"Travessa Luís de Camões, 6, Campo Maior, 7370-012","Travessa Luís de Camões, 65, Carrascal, 7040-402",0,0.5,1
"Rua Principal, 84, Vila Real, 5000-742","Rua Principal de Ponte, 379, Vila Real, 5000-355",0,0.5,1
"Rua Da Oriola, 12, Santana, 7220-496","Rua de Oriola, 4, Santana, 7220-482",0,1.0,1
"Rua 25 de Abril, 163, Nisa, 6050-343","25 ura de bril, 163, Nisa",1,0.25,0
"Bairro Social das Forças Armadas, Laranjeiro, 2810-435 Almada","Rua do Bairro Social das Forças Armadas, Laranjeiro, 2810-435 Almada",0,1.0,1
"Rua do Moinho Velho, 1, A da Gorda, 2510-011","Rua do Moinho Velho, 9, Peniche, 2520-403",0,0.5,1
"Rua de São Francisco, 12A, Porto, 4050-549","Rua de São Francisco Xavier, 64, Porto, 4150-673",0,0.6666666666666666,1
"Travessa Fonte Coelho, 15, Câmara de Lobos, 9325-050","Travessa S João, 6, Câmara de Lobos, 9300-337",0,0.5,1
"Travessa da Igreja, 5, São Manços, 7005-748","Travessa Igreja, 2, São Manços, 7005-748",0,1.0,1
"Impasse Ponte Dos Frades Casa Vilideana, 4, Câmara de Lobos, 9300-166","Impasse Ponte Dos Frades, 2, Câmara de Lobos, 9300-166",0,0.7142857142857143,1
"Caminho Saraiva, 17, Câmara de Lobos, 9300-046","Caminho Rocha Saraiva, 16, Câmara de Lobos, 9300-141",0,0.8,1
"Rua da Alegria, 25, Lisboa","Praça da Alegria, 6, Lisboa, 1250",0,1.0,1
"Rua do Coudel, 24, Mem Martins, 2725-274","do ura bcoudel, 24, Mem Martins",1,0.4,0
"Rua de São Braz, 1, Alter do Chão, 7440-060","r sã de orbaz, 1, Alter do Chão, 7440-060",1,0.4,0
"Rua 25 de Abril, 4, Santa Margarida do Sado, 7900-295","Rua da Restauração de 1640, 11, Santa Margarida do Sado, 7900-301",0,0.6,1
"Travessa das Pedras Altas, 6, Vidigueira, 7960-247","Travessa do Beco, 21, Vidigueira, 7960-312",0,0.5,1
"Rua do Cruzeiro de Ponte, 152, Vila Real, 5000-355","Rua do Cruzeiro, 5, Vila Real, 5000-081",0,0.5,1
"Rua Rei Conquistador, 35, Rio Maior, 2040-079","Rua da Aberta, 6, Rio Maior, 2040-061",0,0.5,1
"Travessa do Pereira, 35A, Lisboa, 1170-165","Travessa Pereira, 16A, Lisboa, 1170-313",0,1.0,1
"Largo 9 de Abril, 14, Bencatel, 7160-054","Largo Capitães de Abril, 3, Bencatel, 7160-057",0,0.6666666666666666,1
"Rua António Pedro, Casal do Amaro, 2460","Rua António Pedro, 34, Lisboa",0,0.5,1
"Praça Baden Powell, 4, Évora, 7005-870","praça badenpowell, 4, Évora, 7005-870",1,0.0,0
"Rua Manuel Neves Nunes de Almeida, 8, Montijo, 2870-352","Rua Manuel Neves Nunes Almeida, 18, Montijo, 2870-352",0,1.0,1
"Rua Monte Novo da Cruz, 6, Gomes Aires, 7700-221","Rua Nova, 17, Gomes Aires",0,0.6,1
"R Cano, 639, Alpendurada E Matos, 4575-017","R Cano De Cima, 62, Alpendurada E Matos, 4575-034",0,1.0,1
"Travessa dos Estradas, 2, Longomel, 7400-454","Travessa das Espadinhas, Longomel, 7400-454",0,0.5,1
"Rua João Machado, 23, Coimbra","r achado joão, 23, Coimbra",1,0.3333333333333333,0
"Travessa do Calvário, 2, Peniche, 2520-323","Travessa do Calvário, 15, Almeirim, 2080-174",0,0.5,1
"Rua de São João, 4, Évora, 7005-406","Rua de São João Bosco, Évora, 7005-604",0,0.6666666666666666,1
"Rua dos Mineiros, 20, Faleiros, 7565-250","odsm r ineiros, 20, Faleiros",1,0.25,0
"Beco da Esplanada, 6, Vendinha, 7200-042","Beco Esplanada, 9, Vendinha, 7200-042",0,1.0,1
"Avenida Afonso III 23, Lisboa, 1900-040","Avenida Afonso III, 72, Lisboa, 1900-048",0,1.0,1
"Rua Dom Afonso Henriques, 3344, Águas Santas","Rua D. Afonso Henriques, 3280, Águas Santas, 4425-057",0,0.8,1
"Rua da Fonte, 12, Porto da Espada, 7330-329","d r aonte, 12, Porto da Espada, 7330-329",1,0.3333333333333333,0
"Rua de Olivença, 7, Alandroal, 7250-125","r de oivença, 7, Alandroal, 7250-125",1,0.3333333333333333,0
"Rua São Pedro de Alcántara, 59, Lisboa, 1200-459","Rua de São Pedro de Alcântara, 83, Lisboa, 1250-238",0,1.0,1
"Rua de São Marcos, 2, Santa Bárbara de Padrões, 7780-469","Rua de S Marcos, 1, Santa Bárbara de Padrões, 7780-469",0,0.8,1
"Rua Encosta do Sol, 6, Rio Maior, 2040-362","Rua da Encosta do Sol, 15, Rio Maior, 2040-087",0,1.0,1
"Travessa António José de Almeida, 44, Esmoriz","Rua António José de Almeida, 327, Esmoriz",0,0.8,1
"Rua Dom João I, Coimbra, 3045-054","Rua Dom João II, Lote 3, Coimbra, 3030-385",0,0.6666666666666666,1
"Avenida 5 de Outubro, 31, Lamego, 5100-065","Avenida 5 de Outubro, 1, Santarém, 2000-102",0,0.5,1
"Rua da Cisterna, 20, Vidigueira, 7960-237","r da icsterna, 20, Vidigueira",1,0.3333333333333333,0
"Rua do Faisco, 2, Bairro dos Canaviais, 7005-428","Rua do Faisco, 2, 7005-428",1,0.3333333333333333,0
"R Manuel Pinto Carneiro, Banho E Carvalhosa, 4635-019","Tv Manuel Pinto Carneiro, 68, Banho E Carvalhosa, 4635-019",0,1.0,1
"R Costa, Paços De Gaiolo, 4625-210","R Costa Da Cabra, Paços De Gaiolo, 4625-214",0,0.75,1
"Rua da Veiga, 1, Vila Real, 5000-552","Rua da Veiga, 166, Nine, 4775-459",0,0.5,1
"Rua dos Escondidos, 26, Vila Nova de São Bento, 7830-085","Rua dos Escondidos, 26, 7830-085",1,0.25,0
"Caminho dos Salões, 2A, Funchal, 9060-285","Caminho dos Saltos, 6, Funchal, 9050-219",0,0.5,1
"Rua de Angola Beco 13, 1, Foros de Vale de Figueira, 7050-704","Rua de Angola, 31, Foros de Vale de Figueira, 7050-704",0,1.0,1
"Rua Carmo, 26A, Funchal, 9050-019","Rua do Carmo, 19B, Funchal, 9050-019",0,1.0,1
"Rua das Amoreirinhas, 11, Feteira, 9900-361","das r aooreirinhas, 11, Feteira, 9900-361",1,0.3333333333333333,0
"EN 2, 19, Alcaçovas, 7090-022","EN 257, 19, Alcaçovas, 7090-023",0,1.0,1
"Rua Quebra Costas, 11, Funchal, 9000-034","Rua do Quebra Costas, 10, Funchal",0,1.0,1
"R S Romao, 3974;3965, Paredes De Viadores, 4630-418","R S Romão, 3840, Paredes De Viadores, 4630-418",0,1.0,1
"Rua Alexandre Herculano, 21 B, Coimbra, 3000-019","r alexandre hrerculano, 21 B, Coimbra",1,0.3333333333333333,0
"Rua Marechal Costa Gomes, 10, Landeira, 2965-410","Rua Marechal Costa Gomes, LT 18, Oeiras, 2780-329",0,0.6,1
"Rua do Santo, 5, Castro Verde, 7780-181","Rua Santo, 1, Castro Verde, 7780-181",0,1.0,1
"Rua Nova, 27, Horta (Angústias), 9900-023","Rua Nova, 27, 9900-023",1,0.3333333333333333,0
"Rua Fontelo, 468, Soalhães, 4630-680","Rua Fontela, 88, Soalhães, 4630-734",0,1.0,1
"Rua Dionízio de Sousa, 9, Santa Eulália, 7350-451","Avenida Coronel Passos e Sousa, 38, Santa Eulália, 7350-451",0,0.5,1
"Avenida 25 de Abril, 78, Trafaria, 2825-893","Avenida 25 de Abril de 1974, 8, Trafaria, 2825-885",0,1.0,1
"Travessa da Parreira, 3, Grândola, 7570-320","Travessa da Amoreira, 9, Grândola, 7570-319",0,0.5,1
"Rua 25 de Abril, 16, Alcácer do Sal, 7580-036","Rua 25 de Abril, 16, 7580-036",1,0.3333333333333333,0
"Rua Certainha, 362, Marco De Canaveses, 4630-247","Rua Certainha, 362, 4630-247",1,0.3333333333333333,0
"Caminho Capela Das Preces, 13, Funchal, 9020-074","Caminho Capela Preces, 3 B, Funchal, 9020-074",0,1.0,1
"Avenida da Força Aérea Portuguesa, 78, Aveiro, 3800-355","Av. da Força Aérea Portuguesa, 62, Aveiro, 3800-355",0,1.0,1
"Rua dos Caçadores, 4, Santa Bárbara de Padrões, 7780-478","Rua Igreja, 6, Santa Bárbara de Padrões, 7780-457",0,0.6,1
"Caminho Vital, 38, Câmara de Lobos, 9300-226","Caminho Lombo Do Marco, 35, Câmara de Lobos, 9325-166",0,0.5,1
"Rua F, 4, Luz, 7240-100","Rua Direita, 106, Luz, 8600-160",0,0.5,1
"Avenida Heróis de Angola, 19, Leiria, 2400-175","nagola heróis de av, 19, Leiria, 2400-175",1,0.3333333333333333,0
"Rua Dr Arlindo Gonçalves Soares, 291, Marco De Canaveses, 4630-278","Rua Dr Arlindo Goncalves Soares, 399;62, Marco De Canaveses, 4630-278",0,1.0,1
"Rua 28 Setembro, 1, Aljustrel, 7600-052","Rua 28 de Setembro, 8, Aljustrel, 7600-052",0,1.0,1
"Rua Luís de Camões, 244, São Domingos de Rana, 2785-386","Rua Domingos dos Mártires, 130B, São Domingos de Rana",0,0.5,1
"Rua 25 de Abril, 58, Santo Aleixo, 7450-241","Rua 25 de Abril, 58, 7450-241",1,0.3333333333333333,0
"Rua Nova, 5, Alcaria Longa, 7750-601","Rua da Palhota, 1, Alcaria Longa, 7750-601",0,0.5,1
"Rua Alto da Bica, 14, Cuba, 7940-143","Rua do Alto da Bica, 1, Cuba, 7940-143",0,1.0,1
"Travessa Eiras, 12, Ervidel, 7600-245","Travessa Eiras, 2, Beringel, 7800-818",0,0.5,1
"Rua Casal das Gralhas, 12, Carregueira, 2140-659","Rua das Gralhas, 1, Carregueira, 2140-662",0,0.6666666666666666,1
"Rua de Costa Cabral, 524, Porto, 4200-211","Rua Costa Cabral, 2320, Porto, 4200-124",0,1.0,1
"Rua Cónego Doutor Jorge De Freitas, 51, Caniço, 9125-004","Rua Cónego Doutor Jorge De Freitas Ac, AC, Caniço, 9125-004",0,1.0,1
"Rua Gen Humberto Delgado, 6, Mourão, 7240-253","Rua General Humberto Delgado, 17, Mourão, 7240-233",0,0.6,1
"Rua do Engenheiro Joaquim Botelho de Lucena, 6, Vila Real, 5000-586","Rua Engenheiro Joaquim Botelho de Lucena, 15, Vila Real, 5000-586",0,1.0,1
"Travessa do Egipto, 3, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011","Travessa do Bairro das Vinhas, 25, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011",0,0.6666666666666666,1
"Rua Dom Vasco da Gama, 4, Estremoz","Rua Vasco da Gama, 28, Estremoz, 7100-559",0,0.75,1
"Rua do Vale da Praça, 8, Pedrogão, 7960-050","Rua do Vale, 5, Pedrogão, 7960-049",0,1.0,1
"Rua da Imprensa Nacional, 93-95, Lisboa, 1250-125","r da imprensa nabiconal, 93-95, Lisboa, 1250-125",1,0.3333333333333333,0
"ravessa de Oliveira Martins, 52A, Porto, 4200-154","Travessa de Oliveira Martins, 52B, Porto, 4200-154",0,0.5,1
"Travessa Sabugo, 1, Vila Verde de Ficalho, 7830-667","Travessa Becos do Carril, 1, Vila Verde de Ficalho, 7830-629",0,0.5,1
"Rua da Fonte da Talha, 12, Coimbra, 3030-242","r da talha eda fot, 12, Coimbra",1,0.25,0
"Rua do Bonjardim, 839, Porto, 4000-131","R. do Bonjardim, 567, Porto, 4000-126",0,1.0,1
"Rua 4 - Bairro da Boavista, 164, Lisboa","r 4 - baizrro da boavista, 164, Lisboa",1,0.3333333333333333,0
"Rua do Moinho, 12, Quinta da Beloura II, 2710-699","Rua do Moinho Zangão, 5, Quinta da Beloura II, 2710-702",0,0.75,1
"Rua Ricardo Espírito Santo, 2, Lisboa, 1200-790","R. Ricardo Espírito Santo, 1 R/C, Lisboa",0,1.0,1
"Caminho Terça, 12, Funchal, 9020-123","Caminho Terraco, 26, Funchal, 9020-125",0,1.0,1
"Rua 6 - Bairro da Boavista, 21, Lisboa","Rua 4 - Bairro da Boavista, Lisboa, 1500-524",0,1.0,1
"Bairro 1º de Maio, 66, Sines, 7520-124","bairrom dec 1º maio, 66, Sines",1,0.4,0
"Beco do Chafariz, 1, Évora, 7005-190","Beco do Chafariz, 1, Azambujeira, 2040-053",0,0.5,1
"R. Gil Eanes, Odivelas, 2675-360","Rua Gil Eanes, 47, Odivelas, 2675-363",0,1.0,1
"Travessa das Flores, 4, Santa Vitória, 7800-732","Travessa da Nora, 2, Santa Vitória, 7800-731",0,0.6,1
"Rua Dom António José da Rocha Couto, 27, Vila Boa Do Bispo, 4625-640","Rua D António Jose Da Rocha Couto, Vila Boa Do Bispo, 4625-640",0,0.8571428571428571,1
"Rua das Alcaçarias, 1, Évora","Rua das Alcaçarias, Calheta, 9850-011",0,0.5,1
"Rua Conselheiro Medeiros, 12, Horta (Angústias), 9900-144","Rua do Conselheiro Medeiros, 7, Horta (Angústias), 9900-144",0,1.0,1
"Rua 29 de Julho, 7, Sabugueiro, 7040-705","Rua 29 de Julho, 57, Coimbra, 3000-411",0,0.5,1
"Rua Cardeal Mercier, 1A, Avenidas Novas, 1600-093","Rua Cardeal Mercier, Lisboa, 1600-185",0,0.5,1
"Rua das Beatas3, 31,33, Lisboa","Rua das Beatas, Lotes A e B, Lisboa, 1170-051",0,0.5,1
"Beco Grilho, 5, Câmara de Lobos, 9300-215","Beco Grilo, 9, Câmara de Lobos, 9300-215",0,1.0,1
"R Cabo, 40, Penha Longa, 4625-301","R Cancela, 120, Penha Longa, 4625-307",0,0.5,1
"Urbanização Tapada da Fonte, 16, Telheiro/Ferragudo, 7200-181","Rua da Fonte, 12, Telheiro/Ferragudo, 7200-181",0,0.5,1
"Rua dos Combatentes, 13A, Vale de Maceiras, 7460-204","Rua Igreja, Vale de Maceiras, 7460-200",0,0.5,1
"Rua de Garvão, 13, Panoias ORQ, 7670-405","Rua de Garvão, 13, 7670-405",1,0.3333333333333333,0
"Avenida António Sérgio, 19, Castro Verde, 7780-120","Avenida António Sergio, 11, Castro Verde, 7780-120",0,1.0,1
"Alameda Afonso de Albuquerque, Lt. 32, MEM MARTINS, 2725-210","Rua Afonso de Albuquerque, 1, MEM MARTINS, 2725-211",0,1.0,1
"Alameda Alfredo Henriques, 89, Mozelos, 4535-159","alamedaa lfredo henriques, 89, Mozelos",1,0.4,0
"Rua da Sé, 17, Portalegre, 7300-145","r da sé, 17, Portalegre",1,0.0,0
"Rua das Alminhas, 2, Aldeia da Mata, 7430-021","Rua das Alminhas, 2, 7430-021",1,0.3333333333333333,0
"R Barris, 66, Sande Mcn, 4625-415","R Fonte Da Estrada, 23, Sande Mcn, 4625-443",0,0.5,1
"Travessa de Faro, 9, Olhão, 8700-481","Travessa do Arco, 2, Olhão, 8700-401",0,0.6666666666666666,1
"Av. Visconde de Tondela, 127, Tondela, 3460-526","Avenida Visconde de Tondela, Tondela, 3460-526",0,1.0,1
"Rua da Pendôa, 2, Vila de Sintra, 2710-061","Rua da Pendôa, 11, Sintra",0,1.0,1
"Rua da Praça de Touros, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011","Rua da Estrada, 10, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011",0,0.8333333333333334,1
"Rua de Évora, 25, Vendinha, 7200-042","Avenida 5 de Outubro, 55, Vendinha, 7200-042",0,0.5,1
"Rua 5, LT 61, Alvalade, 7565-078","Rua 15, 149, Alvalade, 7565-028",0,1.0,1
"Rua das Ferrarias, 19, Olhão, 8700-402","r frrraias das, 19, Olhão",1,0.3333333333333333,0
"Rua da Cabaça, 56, Vila Nova de Gaia, 4400-700","Rua da Cavada, 617, Vila Nova de Gaia, 4405-519",0,0.5,1
"Rua das Mollejas, 36, Moura, 7860-149","days r ollejas, 36, Moura",1,0.25,0
"Rua de Alpiarça, 21, Carregueira, 2140-663","Rua D, 49, Carregueira, 2140-670",0,0.5,1
"Estrada dos Combatentes do Ultramar, Facha, 4990-600","estrada dosc ombatentes do ultramar, Facha, 4990-600",1,0.4,0
"Caminho S João-ent Nº 1, 3, Câmara de Lobos, 9300-150","Caminho S João, 25, Câmara de Lobos, 9300-150",0,0.6,1
"Rua Violeta, 17, Mina de São Domingos, 7750-140","Rua de São Domingos, 3, Mina de São Domingos, 7750-148",0,0.75,1
"Rua 35, 75, Espinho","Rua do Passal, 1, Espinho",0,0.5,1
"Rua S Rita, 50, Funchal, 9000-238","Rua Sta Rita, 58 A, Funchal, 9000-238",0,0.6666666666666666,1
"Rua da Olaria, 12, São Pedro do Corval, 7200-125","Rua da Olaria, 12, 7200-125",1,0.25,0
"Rua do Jardim, 432, Vila Nova de Gaia, 4405-823","Rua do Jardim, 432, 4405-823",1,0.3333333333333333,0
"Rua das Lavadeiras, 36, Olhão, 8700-404","das r laadeiras, 36, Olhão",1,0.3333333333333333,0
"Rua Alberto Romão Madruga da Costa, 7, Horta (Matriz), 9900-015","Rua Alberto Romão Madruga da Costa, 2, Horta (Angústias), 9900-015",0,0.8333333333333334,1
"Rua Justiniano Pacheco, 124, Maia, 4470-319","Travessa Justiniano Pacheco, 48, Maia, 4470-501",0,0.75,1
"Rua da Palha, 12, Santana da Serra, 7670-613","Rua da Praça, 16, Santana da Serra, 7670-613",0,0.6666666666666666,1
"Entrada N 2 Da Estrada Da Corrida, 4, Câmara de Lobos, 9325-137","Entrada N 1 Da Estrada Da Corrida, 2, Câmara de Lobos, 9325-137",0,1.0,1
"Rua do Cabeço, 9, Vale de Açôr, 7400-542","Rua do Cabeço, 9, 7400-542",1,0.3333333333333333,0
"Caminho Ladeira n 5 Apartamentos Ladeira, Funchal, 9020-089","Caminho Ladeira, 57, Funchal, 9020-089",0,0.75,1
"Rua da Ponte, 58, Rio Maior, 2040-074","Rua da Fonte, 5, Rio Maior, 2040-141",0,0.5,1
"EN 10, Coina, 2830-411","EN 10, 2830-411",1,0.0,0
"Rua 5 de Outubro, 3, Vale de Guizo, 7580-088","Rua Estrada Nacional 382, Vale de Guizo, 7580-089",0,0.5,1
"Rua de Nossa Senhora, 12, Beringel, 7800-837","Rua de Nossa Senhora, 16, Serpa, 7830-425",0,0.5,1
"Estrada Vale de Pedras, 1229, Albufeira, 8200-047","Estrada de Vale de Pedras, Albufeira, 8200-047",0,1.0,1
"Rua do Poço, 62, Monte do Trigo, 7220-235","Largo do Castelo, 4, Monte do Trigo, 7220-215",0,0.6666666666666666,1
"Avenida Doutor Carlos Bacelar, 154, Vila Nova de Famalicão, 4761-925","Avenida Carlos Bacelar, 46, Vila Nova de Famalicão, 4760-103",0,0.8,1
"Rua 31 de Janeiro, 23, Portalegre, 7300-211","r de 31 aneiro, 23, Portalegre, 7300-211",1,0.0,0
"Rua das Taipinhas, 1A, Água de Todo o Ano, 7400-601","Rua da Fonte da Laranjeira, 41, Água de Todo o Ano, 7400-601",0,0.5,1
"Rua do Cabo, 4, Amieira do Tejo, 6050-111","Rua do Crato, 8, Amieira do Tejo, 6050-110",0,0.5,1
"Rua Esperanca, 110, Alcaçovas, 7090-029","Rua Esperança, 14, Alcaçovas, 7090-029",0,1.0,1
"Travessa João Augusto da Rosa, 2, Setúbal, 2910-240","Rua João Augusto da Rosa, 34, Setúbal, 2910-239",0,0.75,1
"Rua Cidade de Braga, Montijo, 2870-129","Rua Cidade de Beja, 25, Montijo, 2870-136",0,1.0,1
"Caminho Levadinha, 1, Câmara de Lobos, 9325-002","Caminho Calcadinha, 2, Câmara de Lobos, 9300-034",0,0.6,1
"Rua Doutor Afonso Henrique Prado Castro E Lemos, 10, Serpa, 7830-393","Rua Doutor Afonso Henrique de Prado Castro e Lemos, 3, Serpa, 7830-393",0,1.0,1
"Rua da Eufusina, 61, Bairro dos Canaviais, 7005-359","Travessa à Rua da Eufusina, 39, Bairro dos Canaviais, 7005-359",0,0.75,1
"Rua da Escola Gil Eanes, São Gonçalo de Lagos, 8600-614","Rua da Escola Gil Eanes, Lagos, 8600-614",0,0.6666666666666666,1
"Travessa Vista Alegre, 56, Marco De Canaveses, 4630-256","Travessa Talegre, 142, Marco De Canaveses, 4630-395",0,0.5,1
"Rua Cervantes, 1, Lisboa, 1000-094","Rua Cervantes, 6, Areeiro, 1000-095",0,0.5,1
"Rua José Adelino dos Santos, 1, Montemor-o-Novo, 7050-127","Rua Jose Adelino dos Santos, 29, Montemor-o-Novo, 7050-145",0,1.0,1
"Rua da Ribeira Pequena, 75D, Castelo Branco, 9900-330","Rua Ribeira Pequena, 78, Castelo Branco, 9900-330",0,1.0,1
"EN 252 Km 50,460, Palmela, 2950-439","EN 252, Palmela, 2950-011",0,1.0,1
"Entrada N 4 Da Estrada João Gonçalves Zarco, 4, Câmara de Lobos, 9325-085","Entrada N 8 Da Estrada João Gonçalves Zarco, 2, Câmara de Lobos, 9300-079",0,1.0,1
"Rua de São Francisco, 5, Barbacena, 7350-431","Rua Nova de São Francisco, 4B, Barbacena, 7350-431",0,0.75,1
"Rua António Gomes da Silva, 40, Maia, 4470-057","Rua Altino da Silva Gomes, 220, Maia, 4470-526",0,0.6,1
"Largo da Varina, 142, Torreira, 3870-404","largo d avarina, 142, Torreira",1,0.3333333333333333,0
"Rua das Escolas, Espinho, 4500-063","Rua 34, 884, Espinho, 4500-318",0,0.5,1
"Praça da República, 22, Sines, 7520-160","repúlica da praça, 22, Sines",1,0.3333333333333333,0
"Rua Formosa, 10, Flamengos, 9900-401","ru aformolsa, 10, Flamengos, 9900-401",1,0.3333333333333333,0
"Rua Faceira, 24, Montes Juntos, 7250-282","Rua Faceira, 24, 7250-282",1,0.3333333333333333,0
"Rua 25 de Abril, 1, Santa Clara-A-Nova, 7700-240","Rua da Estrada Municipal, 7, Santa Clara-A-Nova, 7700-240",0,0.5,1
"Rua das Alminhas, Aldeia da Mata, 7430-021","Rua Larga, 53, Aldeia da Mata, 7430-031",0,0.5,1
"Rua de Santa Catarina, 28, Alter do Chão, 7440-073","r de santacatarina, 28, Alter do Chão, 7440-073",1,0.4,0
"Rua da Fonte da Cheira, 29, Coimbra, 3030-186","r da fonteda cheira, 29, Coimbra, 3030-186",1,0.3333333333333333,0
"Rua do Moinho, 8, Setúbal, 2910-613","Rua do Moinho do Frade, 3, Setúbal, 2910-616",0,0.5,1
"Rua da Bela Vista, 3, Sobral da Lagoa, 2510-651","r visa ela da, 3, Sobral da Lagoa, 2510-651",1,0.3333333333333333,0
"Cam Galinheiros, 116, Constance, 4635-772","Cam Galinheiros Qta Dos Galinheiros, Constance, 4635-130",0,0.75,1
"Rua de Nordeste, 22A, Campo Maior, 7370-058","Rua de Nordeste, 22A, 7370-058",1,0.3333333333333333,0
"Travessa do Paço, 7, Alcácer do Sal, 7580-183","Travessa do Prior, 1;3, Alcácer do Sal, 7580-184",0,0.6,1
"R Tapado, 171, Alpendurada E Matos, 4575-053","R Tapados, 94, Alpendurada E Matos, 4575-051",0,0.5,1
"Estrada Nacional 10, 10 (km 139,7), Bobadela, 2695-066","EN 10, Bobadela, 2695-066",0,0.5,1
"Rua de Beja, 43, Faro do Alentejo, 7940-311","Rua dos Palheiros, 7, Faro do Alentejo, 7940-311",0,0.5,1
"Rua Palheiros, 41, Calheta, 9370-054","Rua Dos Palheiros, 37, Calheta, 9370-054",0,1.0,1
"Caminho Velho Do Castelejo, 13, Câmara de Lobos, 9325-049","Caminho Velho, 10, Câmara de Lobos, 9300-224",0,0.8,1
"Praça do Município, 25, Santiago do Cacém, 7540-136","Rua do Poço, 6, Santiago do Cacém, 7540-173",0,0.5,1
"Rua 1º de Maio, 12, Santa Clara de Louredo, 7800-721","Rua 1º de Maio, 12, 7800-721",1,0.25,0
"Rua Gomes Freire, 26, Coimbra, 3000-204","r gomesfl reire, 26, Coimbra, 3000-204",1,0.0,0
"Rua 4 de Julho, Casal Velho, 2460","Rua 4 de Julho, 2460",1,0.3333333333333333,0
"Avenida 1º de Maio, 9, Costa da Caparica, 2825-504","Avenida 1.º de Maio, 48, Costa da Caparica, 2825-384",0,1.0,1
"Rua Guerra Junqueiro, 323, São João da Madeira, 3700-132","Rua d e Guerra Junqueiro, São João da Madeira, 3700-019",0,1.0,1
"Rua de Évora, 27, Portel, 7220-397","Rua de Évora, 27, 7220-397",1,0.0,0
"Rua Da Aldeia Nova, 13, Mina de São Domingos, 7750-131","Rua Aldeia Nova, 14, Mina de São Domingos, 7750-131",0,1.0,1
"Rua dos 3 Poços, 3, Monte Francisco, 8950-211","Rua da Estrada Nacional, 35, Monte Francisco, 8950-219",0,0.5,1
